cache-misses-1,node-loads-1,branch-misses-1,branch-load-misses-1,cache-misses-2,node-loads-2,branch-misses-2,branch-load-misses-2,cache-misses-3,node-loads-3,branch-misses-3,branch-load-misses-3,cache-misses-4,node-loads-4,branch-misses-4,branch-load-misses-4,cache-misses-5,node-loads-5,branch-misses-5,branch-load-misses-5,label
32498593,2243143,27082971,27085444,77786021,5878740,52971730,52972419,71517749,5543759,42296694,42294211,78557608,5777558,56322157,56323883,64441404,4718578,56854690,56852286,24
37032032,2591641,32680301,32682506,71921474,5396750,46887119,46886196,70202229,5309184,40960358,40960830,58404283,3969930,31510502,31508971,56012182,4017210,22323584,22325045,9
36783823,2588933,30623845,30623877,82543407,6379517,53188901,53189839,68905363,5132792,39974261,39973692,57436313,4102088,27412234,27412147,47821566,3287319,17607582,17607698,21
34783333,2425110,28348409,28348888,67601231,4877258,44053498,44053025,49564618,3606290,26691460,26692110,49644688,3565618,19531751,19531605,27082914,2144047,14426198,14425688,20
32811254,2238495,28634379,28635478,73815961,5637282,50946374,50946987,79115539,6268333,38589691,38588857,81913953,6224922,32746348,32745564,63034915,4779609,21836523,21836755,16
37244066,2659719,32266015,32266043,61462411,4328633,39761376,39761949,49145489,3515516,27129287,27129715,50213009,3586082,20010807,20009778,32036496,2531481,16017494,16017494,20
18428386,1245768,15715388,15716111,62072897,4602618,45843383,45843674,65345444,5289613,34053026,34054430,45303675,3378829,25564010,25561674,49000873,3472029,32833190,32834669,4
32506407,2347313,23200001,23201050,70694048,5371007,47459416,47458795,79644604,6629423,35069846,35069425,64744003,4829791,36867196,36868445,96395274,7521851,46185539,46185288,4
38666251,2783960,32757594,32759512,75678726,5840267,49061954,49060704,74482895,5650870,44865965,44865994,62785500,4487441,31293637,31292940,59105513,4161146,28545902,28546152,29
27781327,2003591,19068470,19069304,68895483,5282187,43954017,43954548,70639330,5616677,32354684,32354815,70748918,5727890,41693450,41692153,82395627,6466200,30684668,30684669,5
37769196,2659502,32089555,32090083,80338196,5979783,51378684,51378693,69163767,5314162,38184902,38185823,52858946,3744945,27143982,27142617,50031859,3474570,19777551,19777830,22
34665434,2378403,29753318,29754303,65993563,4801545,42682192,42681289,58487276,4395016,31783854,31784955,63610117,4729523,26487717,26486888,44268416,3221225,18310299,18310597,7
34317577,2379441,29322332,29322604,81933191,6431029,53128065,53128985,70317887,5183670,36368526,36368699,54269613,3843446,25906418,25905055,47496754,3301546,17535295,17535577,21
34146003,2362055,30069393,30069726,68093507,4955175,43834907,43834574,66216855,5151076,37369125,37370359,59200679,4189792,26184050,26183815,51685451,3634362,20196084,20197662,19
37142840,2622661,30910887,30912177,66959791,4808451,42972413,42971256,60533028,4667573,35930880,35932272,64739285,4569774,30268079,30268053,56061407,3928606,20990032,20988845,12
37524321,2634177,31398559,31398589,75068123,5731686,48320303,48322126,71579717,5435483,38944873,38943354,80606511,5953076,39689658,39689632,60983213,4421503,27309481,27311071,8
34401807,2370941,28064452,28065730,79631446,6095558,55394066,55399177,50163849,3693913,29285822,29279546,64017830,4576995,29949654,29949802,43418035,3033159,17675421,17675711,22
34638171,2383050,28635837,28637906,75888662,5967922,50743619,50742425,77854045,5995844,39653085,39653467,56709169,3958145,37112146,37113271,47102572,3318649,25719391,25717987,23
30593888,2069404,26829280,26829384,74624953,5756127,50242705,50243160,74434945,5965032,40337860,40337675,64857458,4629255,42262200,42263110,86529047,6539622,46962365,46961377,4
35085574,2407192,30278127,30278659,78888389,6138796,50322341,50322825,81644428,6202620,43469203,43468517,69508166,4868886,39659199,39659162,47122815,3314851,17204276,17204742,27
32845597,2286608,28220594,28220903,79898909,6179804,51330200,51332930,77284365,5690266,43291877,43290096,53863727,3888712,24882762,24881780,45618093,3164180,16828023,16828593,27
31622422,2159304,26854685,26854720,77468057,5952353,53540810,53542731,89879939,7305012,43954665,43954205,52078271,3505749,32948771,32947599,51479875,3605524,22129772,22129749,25
34618497,2431161,28745514,28746109,77424866,5823884,49866130,49867295,72184746,5448638,40549536,40548970,62171918,4489317,26302195,26301480,47757207,3343011,18005316,18005238,12
34340257,2369952,29411353,29412887,77077024,5844592,50982429,50982839,75327703,5781519,44788930,44789344,76866655,5514211,36574290,36571947,48014684,3438349,17906907,17908665,30
34882529,2450712,27888941,27890159,68354270,4913118,44811665,44810576,65782551,5077308,38730061,38731287,63468413,4581416,32344739,32343598,51186814,3630273,18946813,18946857,21
35798811,2463970,31221456,31222114,76929697,5975118,51157812,51157770,84954810,6615217,36993981,36993847,68491451,5170101,32383546,32384819,51196390,3639923,17926629,17925491,16
35044655,2487301,30260668,30261161,78686184,6026773,51016400,51018011,74436703,5780846,40759284,40758471,62788647,4404013,34524504,34523561,47216502,3284135,17293700,17293634,26
31684592,2289396,21007487,21007831,70480346,5434374,45886341,45887884,61531446,4893502,32262298,32263032,77585767,5756556,35561926,35559947,76133416,5783279,25878855,25878500,3
35774083,2489846,31813825,31814849,64887040,4629362,43136089,43135070,66213757,5092014,38702016,38702728,67643768,4892371,31212375,31211658,53120009,3865514,20285482,20286388,12
37476749,2635921,32250443,32251049,67236341,4861219,42739896,42739295,64158450,4952019,41205463,41206134,61257201,4427831,26931227,26931176,48209769,3316497,19737173,19737375,17
37713888,2659840,31645683,31646500,73074148,5396613,48567484,48566889,70211830,5334520,40140045,40141594,60167095,4222649,32632112,32630570,48848333,3512535,18753284,18753408,9
35565109,2497895,30135913,30136343,77629263,5746621,48813606,48814628,59718240,4574784,37811782,37811198,46909175,3228357,17747643,17747567,41941641,2999347,18533973,18533876,17
32178469,2285119,21579233,21579957,77014263,5886192,46229605,46229836,71686489,6045669,34417600,34422471,65897234,5156657,34880476,34877129,75915708,5830120,33477436,33476597,2
33264400,2298961,29131106,29131841,77715530,6023418,51852414,51852076,90190620,7243698,43040694,43041077,46145249,3176788,29989026,29988529,50347787,3504459,21979600,21979596,25
35292739,2513771,30736687,30738363,77102980,5655688,50145706,50144900,75523025,5899910,43237802,43237487,61654460,4353569,30028637,30028331,45631554,3193079,17032394,17033478,30
34019780,2361994,30619788,30620519,67540624,4925245,43926776,43926057,70849643,5626433,40488670,40489343,71355333,5187904,37642490,37642078,53358221,3792168,19074299,19074341,28
37767125,2651107,31934336,31934338,64649180,4560185,42151588,42151590,59984818,4692781,34831593,34832387,64402805,4588893,29767678,29767771,48845366,3486534,19075030,19074612,19
36653761,2586376,31074741,31076094,76926393,5930830,50319774,50320129,74602934,5714782,43756117,43756193,58529555,4168783,30004980,30003927,66191415,4615387,32018864,32018400,29
34236464,2354446,29844653,29845614,79735930,6244928,51018078,51018064,71182005,5378085,40151110,40152126,54271576,3794711,25236714,25235026,47995637,3391681,17446214,17446712,13
34179592,2353425,29956986,29958299,77526536,5989286,51705091,51705951,88797049,7100042,43212009,43210885,68661351,4849843,45071379,45070521,48009584,3351422,18179993,18180115,25
34102627,2371378,28951681,28952130,79723988,6169998,51599315,51599619,75674674,5938123,42693215,42694457,68196070,4869451,33879364,33877719,48367395,3346708,17567373,17567346,26
32504597,2225037,28461049,28462248,76762782,5753711,50273379,50273642,61440920,4604189,39092589,39092196,63066898,4547127,29582283,29581490,46162623,3127857,16592942,16592999,17
33446551,2288219,28725958,28725978,79535662,6159981,49762002,49762956,67231860,5219512,38108380,38108186,66804914,4874874,39859767,39859746,59215268,4375318,23271062,23271439,2
34370346,2357965,30088651,30089214,79334176,6183066,51676489,51677339,78008920,5977247,37515453,37515470,63426715,4562076,37912317,37911640,52108529,3620793,19584452,19583982,29
33544454,2258715,28210191,28210822,79769403,6202388,52976312,52976768,76567748,5775891,38016588,38016438,80575511,5985103,40187372,40186733,54601654,3868804,23007007,23008600,8
36756638,2660726,32507471,32508018,64251821,4604852,42381086,42380743,65482969,5118136,36243894,36244716,78114021,5627169,37799256,37798941,65607333,4784008,29337783,29337703,28
35458778,2459405,30136500,30137100,80550589,6269987,52204273,52205375,72941145,5450895,40239926,40239534,55928010,3946106,25009295,25008276,47501875,3303222,17224561,17224270,13
38925658,2762046,33389698,33390596,62884592,4459054,40649081,40648191,65534265,5065989,42040691,42042897,75937349,5355015,36793014,36791487,48736835,3377062,17736238,17737910,30
29210149,2130923,19983073,19983708,72171316,5593153,43575122,43574773,81857737,6551516,40725520,40726081,84900679,7003513,35808869,35809178,105604841,8443250,40256158,40257761,6
29742708,2192604,20177736,20178224,65980811,4964763,43796740,43796997,84770435,6852706,39115474,39116698,77227477,6295758,35460957,35459858,101844405,8095405,38967834,38968061,6
34352678,2332931,30929674,30930426,78349883,6126962,50311788,50313248,55054250,3962273,28135065,28134997,59315343,4172088,29605876,29604040,46651030,3195930,16735877,16736187,10
31752907,2188161,27199033,27199567,78346067,6016314,51330740,51331730,79187638,6088257,44538019,44537998,68362427,4686108,33933157,33931936,47141560,3223975,17345860,17345895,30
36996847,2631511,31042150,31042323,65524492,4729726,41316068,41315901,65035396,4921004,36064090,36064340,66313591,4904864,35087099,35087117,49947859,3489641,19079022,19078755,11
32759968,2390506,21970125,21970331,73553347,5750098,45060936,45062550,75712946,6121181,38586907,38585311,67624600,5186698,34284550,34285005,97105496,7637558,45730280,45730616,4
28096183,2070807,18624821,18625031,67238402,5054642,45146131,45146737,88214836,7160917,40876575,40876718,78469986,6439006,34155967,34155408,107986295,8578253,41358436,41361725,6
32403739,2221677,26843131,26844773,75656351,5558033,50511283,50510357,74120965,5836667,41676213,41676216,55797042,3924736,27087838,27087366,52586286,3642278,38384801,38385920,23
32699369,2219650,29443341,29443709,78335640,6147777,52381931,52381660,80618810,6270873,39311565,39312867,50574304,3482231,42668467,42667304,47334871,3310042,17292698,17292702,23
33770203,2311207,28786920,28788249,75295225,5790495,49952676,49952661,75526247,5790051,38240656,38242684,85492100,6481743,44699050,44697423,62921859,4521546,25522259,25521355,8
33353887,2308226,29064194,29064546,78152048,6099471,49869903,49870843,80544939,6145125,41341532,41341445,67374837,4724448,43039683,43039301,60496065,4461573,26061450,26061462,15
36070002,2526433,30788682,30789993,74569886,5589567,47150698,47150427,67449846,5069351,39634276,39634538,61731365,4343793,33848040,33847063,50137040,3626186,18447981,18449170,9
32751011,2283600,27772277,27772322,77634974,6028707,51090826,51091917,85185239,6650679,37919549,37919097,61080621,4439844,26990909,26991281,47319877,3354574,17000140,16999427,16
33366829,2250119,28253795,28255209,73708572,5378458,48901601,48901312,64982982,5025819,39430619,39431867,64045395,4666330,29215896,29214190,46727394,3273578,17444031,17444186,17
32626661,2246091,27664385,27664590,69174930,5069057,44881090,44880900,50024112,3746477,26117508,26118626,56993011,4228444,26184947,26184960,51054194,4099116,26836322,26837068,18
31980003,2163917,27980722,27981649,75150581,5659651,49731238,49731318,66170566,4984891,36852887,36852772,63221003,4521426,30503705,30504304,48024918,3329434,18309942,18311497,11
35914547,2527068,29802575,29803825,76027634,5901346,49602263,49602429,54541611,4007274,27461446,27461601,55510889,3893043,30928336,30927059,45523736,3160100,16866908,16866915,10
33885661,2322869,29804738,29804866,68129204,4891621,43923052,43922978,48979278,3577164,25420777,25421854,47529226,3513381,18866777,18865914,38522637,2943141,20265382,20265114,13
33477536,2312115,29454792,29457257,66956090,4907701,44275151,44272754,63015148,4849908,36808463,36810424,63106934,4440648,28484351,28482498,49812268,3574816,21752872,21753527,19
36873057,2635640,30395627,30396583,74321313,5526240,48701593,48701309,66658800,5238728,38052204,38053058,45485123,3164434,18107791,18106879,79654846,6095178,35178399,35179580,14
35413669,2458588,30581263,30583270,80223093,6169943,51459394,51459781,58426800,4566907,35709936,35707804,54005407,3810185,21614003,21614066,56471062,4011991,27378039,27378092,22
35683579,2446400,32059024,32059647,76936563,5947710,48976103,48976488,82071050,6154167,43582886,43582153,50262661,3628678,23574105,23574109,47420420,3391475,17453285,17453303,27
31954095,2197511,28322821,28323766,73888974,5673506,49111563,49111867,81695374,6318225,40650279,40649174,72725931,5161083,48420907,48421720,57442270,4184155,23823700,23823010,15
33349156,2313238,27737667,27738968,81057032,6174318,53012256,53011853,70369987,5347151,37550470,37550489,58727617,4232274,27432459,27431785,46480280,3209338,17472500,17472551,21
31745217,2208055,26847274,26847979,77494533,5970974,51786818,51788073,61491098,4612919,31989763,31987892,59990079,4310289,26430465,26430995,79353543,5940957,38026400,38027147,14
34875378,2427777,29559211,29559513,78924030,6056701,50270977,50271905,67816596,5153770,41253907,41253339,55607283,3884626,25262687,25262347,47882037,3327732,17637305,17637316,13
36444887,2562538,30367922,30368728,66470778,4771169,42695562,42694761,64024303,5085244,35895876,35897556,72421628,5135331,36326027,36324865,65161175,4829068,28648773,28649815,28
36068048,2532975,31529076,31530926,67067005,4887280,42756107,42754257,59924731,4561178,34376977,34377969,82238969,6088662,37954399,37954893,68641316,5050047,32903632,32902462,28
35005903,2428108,29877772,29879400,81443626,6136515,50385342,50384243,67835493,5258087,37383966,37384034,55733441,3887144,23500567,23500675,47756258,3332589,17840853,17840492,12
36954500,2607943,30248719,30248989,76983535,5812159,50142310,50142748,56849081,4233617,36272554,36273130,60353537,4316431,28611211,28610158,46576874,3194562,17007285,17008273,17
36015532,2551401,31204055,31204864,64557677,4709640,42229485,42228688,50919677,3657481,26635145,26635383,49788567,3619438,19884209,19884293,29451004,2302022,15245546,15245212,20
35151939,2399162,30091947,30092115,79268848,6216411,51712327,51713745,80957416,6182094,39922927,39921437,50404351,3494202,24469149,24469642,48900234,3542182,36359657,36359238,23
38258456,2717315,31532197,31533336,78107111,5998256,49020297,49019910,74560168,5586103,41418160,41418365,54637378,3849049,23742850,23742211,47361314,3250474,18498348,18498348,13
27629890,2073825,18367707,18367909,63902579,4812931,43223311,43224806,87715613,7153321,39867196,39866589,80031601,6428520,33227956,33227582,104751577,8443763,38683595,38683524,6
37666848,2701726,27654538,27655108,80339088,6315161,45684763,45685067,80605476,6569716,38528875,38528393,55992425,3950159,26462116,26462077,48874232,3422645,17591129,17591069,1
36678392,2563300,31234687,31235537,65653321,4684099,42109083,42108240,50734730,3680720,26164032,26164736,46733822,3354705,18644215,18644092,32632861,2575119,16295721,16295133,20
